"","SiteUnit","Class","Order","Suborder","Alliance","Assoc","Species","MeanCov","Constancy","nPlots"
"1420","ICH mw 1 /03","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"ABIELAS",4,50,4
"1421","ICH mw 1 /03","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"PICEENG",5.5,75,4
"1422","ICH mw 1 /03","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TAXUBRE",14.5,75,4
"1423","ICH mw 1 /03","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"THUJPLI",12.5,100,4
"1424","ICH mw 1 /03","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TSUGHET",94.25,100,4
"1425","ICH mw 1 /04",NA,NA,NA,NA,NA,"ABIELAS",0.5,100,3
"1426","ICH mw 1 /04",NA,NA,NA,NA,NA,"BETUPAP",2.26666666666667,66.6666666666667,3
"1427","ICH mw 1 /04",NA,NA,NA,NA,NA,"PINUALB",2.16666666666667,66.6666666666667,3
"1428","ICH mw 1 /04",NA,NA,NA,NA,NA,"PINUCON2",7.04333333333333,100,3
"1429","ICH mw 1 /04",NA,NA,NA,NA,NA,"POPUTRE",2.33666666666667,100,3
"1430","ICH mw 1 /04",NA,NA,NA,NA,NA,"PSEUMEN1",20.9,100,3
"1431","ICH mw 1 /04",NA,NA,NA,NA,NA,"TSUGHET",0.833333333333333,66.6666666666667,3
"1432","ICH mw 1 /06","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"ABIELAS",4.5,100,4
"1433","ICH mw 1 /06","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"PICEENG",1.375,50,4
"1434","ICH mw 1 /06","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"THUJPLI",10.75,100,4
"1435","ICH mw 1 /06","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"TSUGHET",9.125,100,4
"1436","ICH mw 2 /101","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"PSEUMEN1",3.14285714285714,35.7142857142857,14
"1437","ICH mw 2 /101","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TAXUBRE",2.17857142857143,57.1428571428571,14
"1438","ICH mw 2 /101","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"THUJPLI",16.1071428571429,100,14
"1439","ICH mw 2 /101","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TSUGHET",43.2864285714286,100,14
"1440","ICH mw 2 /102","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER Pseumen-Calarub (central concept)",NA,NA,"BETUPAP",1.50166666666667,50,6
"1441","ICH mw 2 /102","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER Pseumen-Calarub (central concept)",NA,NA,"PINUCON2",5.83333333333333,50,6
"1442","ICH mw 2 /102","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER Pseumen-Calarub (central concept)",NA,NA,"PSEUMEN1",19.15,100,6
"1443","ICH mw 2 /102","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER Pseumen-Calarub (central concept)",NA,NA,"THUJPLI",3,50,6
"1444","ICH mw 2 /102","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER Pseumen-Calarub (central concept)",NA,NA,"TSUGHET",2.66666666666667,50,6
"1445","ICH mw 2 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER Pseumen-Calarub (central concept)",NA,NA,"LARIOCC",1.2,33.3333333333333,15
"1446","ICH mw 2 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER Pseumen-Calarub (central concept)",NA,NA,"PINUCON2",2.41333333333333,46.6666666666667,15
"1447","ICH mw 2 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER Pseumen-Calarub (central concept)",NA,NA,"PSEUMEN1",21.04,100,15
"1448","ICH mw 2 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER Pseumen-Calarub (central concept)",NA,NA,"THUJPLI",5.6,53.3333333333333,15
"1449","ICH mw 2 /104","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"ABIELAS",2.5,40,10
"1450","ICH mw 2 /104","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"BETUPAP",2.6,50,10
"1451","ICH mw 2 /104","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"LARIOCC",3.65,60,10
"1452","ICH mw 2 /104","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"PSEUMEN1",16.101,80,10
"1453","ICH mw 2 /104","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"THUJPLI",20.5,100,10
"1454","ICH mw 2 /104","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TSUGHET",10.52,70,10
"1455","ICH mw 2 /110","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"ABIELAS",0.427272727272727,36.3636363636364,11
"1456","ICH mw 2 /110","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TAXUBRE",1.00909090909091,45.4545454545455,11
"1457","ICH mw 2 /110","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"THUJPLI",43.0454545454545,100,11
"1458","ICH mw 2 /110","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TSUGHET",37.6363636363636,100,11
"1459","ICH mw 2 /111.1","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"PICEENE",2.50588235294118,41.1764705882353,17
"1460","ICH mw 2 /111.1","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TAXUBRE",1.65294117647059,52.9411764705882,17
"1461","ICH mw 2 /111.1","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"THUJPLI",36.0294117647059,100,17
"1462","ICH mw 2 /111.1","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TSUGHET",28.9705882352941,100,17
"1463","ICH mw 3 /01","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"PSEUMEN1",5.15,62.5,16
"1464","ICH mw 3 /01","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"THUJPLI",20.9325,100,16
"1465","ICH mw 3 /01","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TSUGHET",38.59875,100,16
"1466","ICH mw 3 /04","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"BETUPAP",1.28571428571429,42.8571428571429,7
"1467","ICH mw 3 /04","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PINUCON2",11.2671428571429,85.7142857142857,7
"1468","ICH mw 3 /04","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PINUMON",3.42857142857143,42.8571428571429,7
"1469","ICH mw 3 /04","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PSEUMEN1",13.1428571428571,71.4285714285714,7
"1470","ICH mw 3 /04","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"THUJPLI",2.42857142857143,57.1428571428571,7
"1471","ICH mw 3 /04","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"TSUGHET",3.88571428571429,42.8571428571429,7
"1472","ICH mw 3 /05","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"BETUPAP",2.585,50,12
"1473","ICH mw 3 /05","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"PICEENE",2.38333333333333,41.6666666666667,12
"1474","ICH mw 3 /05","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"PINUCON2",13.0641666666667,58.3333333333333,12
"1475","ICH mw 3 /05","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"PINUMON",2.08333333333333,41.6666666666667,12
"1476","ICH mw 3 /05","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"PSEUMEN1",19.8566666666667,91.6666666666667,12
"1477","ICH mw 3 /05","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"THUJPLI",10.8,91.6666666666667,12
"1478","ICH mw 3 /05","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"TSUGHET",3.08333333333333,66.6666666666667,12
"1479","ICH mw 3 /06","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"ABIELAS",1.7,39.1304347826087,23
"1480","ICH mw 3 /06","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"BETUPAP",3.66,47.8260869565217,23
"1481","ICH mw 3 /06","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"PICEENG",3.79608695652174,47.8260869565217,23
"1482","ICH mw 3 /06","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"PSEUMEN1",2.27217391304348,39.1304347826087,23
"1483","ICH mw 3 /06","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"THUJPLI",36.0213043478261,100,23
"1484","ICH mw 3 /06","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"TSUGHET",22.3004347826087,91.304347826087,23
"1485","ICH mw 3 /08","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"ABIELAS",2.83333333333333,33.3333333333333,12
"1486","ICH mw 3 /08","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"PICEENE",3.375,58.3333333333333,12
"1487","ICH mw 3 /08","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"PSEUMEN1",2.94083333333333,33.3333333333333,12
"1488","ICH mw 3 /08","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"THUJPLI",38.4083333333333,100,12
"1489","ICH mw 3 /08","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"TSUGHET",6.5025,66.6666666666667,12
"1490","ICH mw 4 /101","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"ABIELAS",1.46470588235294,58.8235294117647,17
"1491","ICH mw 4 /101","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TAXUBRE",2.35411764705882,58.8235294117647,17
"1492","ICH mw 4 /101","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"THUJPLI",16.9058823529412,100,17
"1493","ICH mw 4 /101","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TSUGHET",56.3941176470588,100,17
"1494","ICH mw 4 /102",NA,NA,NA,NA,NA,"ABIELAS",0.366666666666667,66.6666666666667,3
"1495","ICH mw 4 /102",NA,NA,NA,NA,NA,"PINUCON2",1.66666666666667,66.6666666666667,3
"1496","ICH mw 4 /102",NA,NA,NA,NA,NA,"PSEUMEN1",18.7,100,3
"1497","ICH mw 4 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER Pseumen-Calarub (central concept)",NA,NA,"ABIEGRA",1.3,40,10
"1498","ICH mw 4 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER Pseumen-Calarub (central concept)",NA,NA,"ABIELAS",2.26,50,10
"1499","ICH mw 4 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER Pseumen-Calarub (central concept)",NA,NA,"LARIOCC",3,70,10
"1500","ICH mw 4 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER Pseumen-Calarub (central concept)",NA,NA,"PINUCON2",7.7,50,10
"1501","ICH mw 4 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER Pseumen-Calarub (central concept)",NA,NA,"PSEUMEN1",29.581,100,10
"1502","ICH mw 4 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER Pseumen-Calarub (central concept)",NA,NA,"THUJPLI",0.9,50,10
"1503","ICH mw 4 /104.1","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"ABIEGRA",5.9425,41.6666666666667,12
"1504","ICH mw 4 /104.1","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"ABIELAS",1.79166666666667,58.3333333333333,12
"1505","ICH mw 4 /104.1","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"LARIOCC",4.54166666666667,41.6666666666667,12
"1506","ICH mw 4 /104.1","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"PICEENE",1.21666666666667,50,12
"1507","ICH mw 4 /104.1","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"PINUCON2",1.75,41.6666666666667,12
"1508","ICH mw 4 /104.1","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"PSEUMEN1",10.7166666666667,66.6666666666667,12
"1509","ICH mw 4 /104.1","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"TAXUBRE",0.825,33.3333333333333,12
"1510","ICH mw 4 /104.1","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"THUJPLI",21.7333333333333,100,12
"1511","ICH mw 4 /104.1","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER CwFd (No Hw ICHxw and xh)",NA,NA,"TSUGHET",18.5,83.3333333333333,12
"1512","ICH mw 4 /104.2","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"ABIELAS",8.42,80,5
"1513","ICH mw 4 /104.2","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"LARIOCC",2,80,5
"1514","ICH mw 4 /104.2","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"PINUCON2",6.6,80,5
"1515","ICH mw 4 /104.2","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"PINUMON",1.1,40,5
"1516","ICH mw 4 /104.2","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"PSEUMEN1",9.9,100,5
"1517","ICH mw 4 /104.2","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"THUJPLI",8.2,100,5
"1518","ICH mw 4 /104.2","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TSUGHET",8.2,80,5
"1519","ICH mw 4 /110","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"ABIELAS",2.38333333333333,50,18
"1520","ICH mw 4 /110","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"PICEENE",2.75611111111111,55.5555555555556,18
"1521","ICH mw 4 /110","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TAXUBRE",1.38888888888889,50,18
"1522","ICH mw 4 /110","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"THUJPLI",20.6944444444444,94.4444444444444,18
"1523","ICH mw 4 /110","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TSUGHET",39.695,100,18
"1524","ICH mw 4 /111","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"ABIELAS",9.64,80,5
"1525","ICH mw 4 /111","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"PICEENE",16.3,80,5
"1526","ICH mw 4 /111","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"TAXUBRE",0.42,40,5
"1527","ICH mw 4 /111","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"THUJPLI",4.3,80,5
"1528","ICH mw 4 /111","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"TSUGHET",6,80,5
"1529","ICH mw 4 /112","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"ABIELAS",2.04444444444444,50,18
"1530","ICH mw 4 /112","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"PICEENE",3.13888888888889,50,18
"1531","ICH mw 4 /112","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TAXUBRE",1.32777777777778,50,18
"1532","ICH mw 4 /112","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"THUJPLI",21.7222222222222,100,18
"1533","ICH mw 4 /112","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCw(Southern mesic, dm,wm,mm)",NA,NA,"TSUGHET",39.945,100,18
"1534","ICH mw 4 /113",NA,NA,NA,NA,NA,"ABIELAS",8.83333333333333,100,3
"1535","ICH mw 4 /113",NA,NA,NA,NA,NA,"PICEENE",19.6666666666667,66.6666666666667,3
"1536","ICH mw 4 /113",NA,NA,NA,NA,NA,"THUJPLI",3.33333333333333,66.6666666666667,3
"1537","ICH mw 4 /113",NA,NA,NA,NA,NA,"TSUGHET",8.17,100,3
"1538","ICH mw 4 /114","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"ABIELAS",8.5,100,5
"1539","ICH mw 4 /114","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"PICEENE",16.8,80,5
"1540","ICH mw 4 /114","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"TAXUBRE",0.1602,40,5
"1541","ICH mw 4 /114","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"THUJPLI",15,100,5
"1542","ICH mw 4 /114","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"TSUGHET",15.9,80,5
"1543","ICH mw 5 /101","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"ABIELAS",3.4,70,10
"1544","ICH mw 5 /101","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"LARIOCC",4.6,60,10
"1545","ICH mw 5 /101","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"PICEENE",3.98,70,10
"1546","ICH mw 5 /101","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"THUJPLI",24.65,90,10
"1547","ICH mw 5 /101","CLASS Thujpli-Tsughet","ORDER Tsughet-Thujpli-Pleusch (ICH)","SUBORDER HwCwBl(rich and Northern moist/wet vc/wc zonals)",NA,NA,"TSUGHET",17.8,80,10
"1548","ICH mw 5 /102","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"LARIOCC",1.125,33.3333333333333,12
"1549","ICH mw 5 /102","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PINUCON2",5.00833333333333,83.3333333333333,12
